Unidad,Parametro,A�o,Mes,D�a,Fecha,Valor,Area
mg/L,Mo,2009,9,1,9/1/2009,3,CL30
mg/L,Mo,2009,9,1,9/1/2009,3,LC10
NMP/100 ml,CF,2009,6,15,6/15/2009,3000,CH10
NMP/100 ml,CF,2009,6,15,6/15/2009,1300,CH20
NMP/100 ml,CF,2009,6,15,6/15/2009,1300,TI20
NMP/100 ml,CF,2009,6,15,6/15/2009,800,TI30
uS/cm,Cond,2009,6,15,6/15/2009,380,TI10
uS/cm,Cond,2009,6,15,6/15/2009,370,CH20
uS/cm,Cond,2009,6,15,6/15/2009,369,TI30
uS/cm,Cond,2009,6,15,6/15/2009,355,TI20
uS/cm,Cond,2009,6,15,6/15/2009,144,CH10
uS/cm,Cond,2009,6,15,6/15/2009,141,CL10-ti
NMP/100 ml,CF,2009,6,15,6/15/2009,130,TI10
NMP/100 ml,CF,2009,6,15,6/15/2009,110,CL10-ti
mg/L,SO4,2009,6,15,6/15/2009,90,TI10
mg/L,SO4,2009,6,15,6/15/2009,79,TI20
mg/L,SO4,2009,6,15,6/15/2009,63,TI30
mg/L,SST,2009,6,15,6/15/2009,60,TI10
mg/L,SO4,2009,6,15,6/15/2009,48,CH20
mg/L,SST,2009,6,15,6/15/2009,33.3,TI20
mg/L,SST,2009,6,15,6/15/2009,31.2,TI30
mg/L,CL-,2009,6,15,6/15/2009,18.86,CH20
mg/L,CL-,2009,6,15,6/15/2009,16.76,TI10
mg/L,CL-,2009,6,15,6/15/2009,16.76,TI30
mg/L,SST,2009,6,15,6/15/2009,16.4,CL10-ti
mg/L,CL-,2009,6,15,6/15/2009,14.67,TI20
mg/L,SO4,2009,6,15,6/15/2009,12,CL10-ti
mg/L,O Dis.,2009,6,15,6/15/2009,11.1,TI10
mg/L,O Dis.,2009,6,15,6/15/2009,10.4,TI20
mg/L,O Dis.,2009,6,15,6/15/2009,10.2,TI30
mg/L,O Dis.,2009,6,15,6/15/2009,10.1,CH20
mg/L,O Dis.,2009,6,15,6/15/2009,10,CL10-ti
mg/L,O Dis.,2009,6,15,6/15/2009,9.3,CH10
Unid.ph,pH,2009,6,15,6/15/2009,8.2,TI30
Unid.ph,pH,2009,6,15,6/15/2009,8.1,CH20
Unid.ph,pH,2009,6,15,6/15/2009,8,TI10
Unid.ph,pH,2009,6,15,6/15/2009,8,TI20
Unid.ph,pH,2009,6,15,6/15/2009,7.9,CH10
Unid.ph,pH,2009,6,15,6/15/2009,7.8,CL10-ti
mg/L,SST,2009,6,15,6/15/2009,7.4,CH10
mg/L,SST,2009,6,15,6/15/2009,6.9,CH20
mg/L,SO4,2009,6,15,6/15/2009,6,CH10
mg/L,AyG,2009,6,15,6/15/2009,5,CH10
mg/L,AyG,2009,6,15,6/15/2009,5,CH20
mg/L,AyG,2009,6,15,6/15/2009,5,CL10-ti
mg/L,AyG,2009,6,15,6/15/2009,5,TI10
mg/L,AyG,2009,6,15,6/15/2009,5,TI20
mg/L,AyG,2009,6,15,6/15/2009,5,TI30
mg/L,CL-,2009,6,15,6/15/2009,4.19,CH10
mg/L,CL-,2009,6,15,6/15/2009,2.79,CL10-ti
mg/L,Al,2009,6,15,6/15/2009,2.48,TI10
mg/L,N-NH4,2009,6,15,6/15/2009,2.022222222,CH10
mg/L,DBO5,2009,6,15,6/15/2009,2,CH10
mg/L,DBO5,2009,6,15,6/15/2009,2,CH20
mg/L,DBO5,2009,6,15,6/15/2009,2,CL10-ti
mg/L,DBO5,2009,6,15,6/15/2009,2,TI10
mg/L,DBO5,2009,6,15,6/15/2009,2,TI20
mg/L,DBO5,2009,6,15,6/15/2009,2,TI30
mg/L,Al,2009,6,15,6/15/2009,1.55,TI20
mg/L,Fe,2009,6,15,6/15/2009,1.42,TI10
mg/L,Fe,2009,6,15,6/15/2009,1.12,TI20
mg/L,Al,2009,6,15,6/15/2009,1.08,TI30
mg/L,Fe,2009,6,15,6/15/2009,0.96,TI30
mg/L,Al,2009,6,15,6/15/2009,0.64,CL10-ti
mg/L,Fe,2009,6,15,6/15/2009,0.58,CL10-ti
mg/L,Fe,2009,6,15,6/15/2009,0.38,CH10
mg/L,Al,2009,6,15,6/15/2009,0.32,CH10
mg/L,Al,2009,6,15,6/15/2009,0.28,CH20
mg/L,N-NH4,2009,6,15,6/15/2009,0.256666667,TI30
mg/L,N-NH4,2009,6,15,6/15/2009,0.225555556,CL10-ti
mg/L,Fe,2009,6,15,6/15/2009,0.21,CH20
mg/L,N-NH4,2009,6,15,6/15/2009,0.155555556,CH20
mg/L,N-NH4,2009,6,15,6/15/2009,0.124444444,TI10
mg/L,Mn,2009,6,15,6/15/2009,0.12,TI10
mg/L,N-NH4,2009,6,15,6/15/2009,0.101111111,TI20
mg/L,Mn,2009,6,15,6/15/2009,0.06,TI20
mg/L,Mn,2009,6,15,6/15/2009,0.05,TI30
mg/L,Cu,2009,6,15,6/15/2009,0.03,CH10
mg/L,Cu,2009,6,15,6/15/2009,0.03,CH20
mg/L,Mn,2009,6,15,6/15/2009,0.03,CH20
mg/L,Cu,2009,6,15,6/15/2009,0.03,CL10-ti
mg/L,Mn,2009,6,15,6/15/2009,0.03,CL10-ti
mg/L,Cu,2009,6,15,6/15/2009,0.03,TI10
mg/L,Cu,2009,6,15,6/15/2009,0.03,TI20
mg/L,Cu,2009,6,15,6/15/2009,0.03,TI30
mg/L,Mn,2009,6,15,6/15/2009,0.02,CH10
mg/L,N-NO2,2009,6,15,6/15/2009,0.014304348,CH20
mg/L,N-NO2,2009,6,15,6/15/2009,0.013086957,TI20
mg/L,N-NO2,2009,6,15,6/15/2009,0.007304348,CL10-ti
mg/L,N-NO2,2009,6,15,6/15/2009,0.005782609,CH10
mg/L,N-NO2,2009,6,15,6/15/2009,0.004565217,TI10
mg/L,N-NO2,2009,6,15,6/15/2009,0.004565217,TI30
NMP/100 ml,CF,2009,6,2,6/2/2009,1700,CL20
NMP/100 ml,CF,2009,6,2,6/2/2009,1100,RI10
uS/cm,Cond,2009,6,2,6/2/2009,447,RI10
uS/cm,Cond,2009,6,2,6/2/2009,349,AV10
NMP/100 ml,CF,2009,6,2,6/2/2009,170,AV10
uS/cm,Cond,2009,6,2,6/2/2009,108,CL20
mg/L,SO4,2009,6,2,6/2/2009,54,AV10
mg/L,SO4,2009,6,2,6/2/2009,54,RI10
mg/L,SST,2009,6,2,6/2/2009,25.9,RI10
mg/L,CL-,2009,6,2,6/2/2009,21.65,RI10
mg/L,O Dis.,2009,6,2,6/2/2009,12.6,AV10
mg/L,CL-,2009,6,2,6/2/2009,12.57,AV10
mg/L,O Dis.,2009,6,2,6/2/2009,11.2,CL20
Unid.ph,pH,2009,6,2,6/2/2009,8.2,AV10
mg/L,O Dis.,2009,6,2,6/2/2009,8.2,RI10
Unid.ph,pH,2009,6,2,6/2/2009,7.4,RI10
mg/L,AyG,2009,6,2,6/2/2009,5,AV10
mg/L,SST,2009,6,2,6/2/2009,5,AV10
mg/L,AyG,2009,6,2,6/2/2009,5,CL20
mg/L,AyG,2009,6,2,6/2/2009,5,RI10
mg/L,DBO5,2009,6,2,6/2/2009,2.4,RI10
mg/L,DBO5,2009,6,2,6/2/2009,2,AV10
mg/L,Fe,2009,6,2,6/2/2009,0.85,RI10
mg/L,Al,2009,6,2,6/2/2009,0.63,RI10
mg/L,N-NO2,2009,6,2,6/2/2009,0.18473913,AV10
mg/L,Fe,2009,6,2,6/2/2009,0.17,AV10
mg/L,Mn,2009,6,2,6/2/2009,0.09,RI10
mg/L,N-NO2,2009,6,2,6/2/2009,0.089782609,RI10
mg/L,Al,2009,6,2,6/2/2009,0.07,AV10
mg/L,Cu,2009,6,2,6/2/2009,0.03,AV10
mg/L,Cu,2009,6,2,6/2/2009,0.03,RI10
mg/L,Mn,2009,6,2,6/2/2009,0.02,AV10
NMP/100 ml,CF,2009,6,1,6/1/2009,11000,CA20
NMP/100 ml,CF,2009,6,1,6/1/2009,1400,CA50
NMP/100 ml,CF,2009,6,1,6/1/2009,1300,CL30
NMP/100 ml,CF,2009,6,1,6/1/2009,1300,LC10
uS/cm,Cond,2009,6,1,6/1/2009,750,LC10
uS/cm,Cond,2009,6,1,6/1/2009,608,CL30
uS/cm,Cond,2009,6,1,6/1/2009,589,CA60
uS/cm,Cond,2009,6,1,6/1/2009,588,CA10
uS/cm,Cond,2009,6,1,6/1/2009,588,CA50
uS/cm,Cond,2009,6,1,6/1/2009,565,CA40
uS/cm,Cond,2009,6,1,6/1/2009,551,CA30
uS/cm,Cond,2009,6,1,6/1/2009,514,CA20
NMP/100 ml,CF,2009,6,1,6/1/2009,500,CA40
NMP/100 ml,CF,2009,6,1,6/1/2009,500,CA60
uS/cm,Cond,2009,6,1,6/1/2009,430,ZA10
NMP/100 ml,CF,2009,6,1,6/1/2009,300,ZA10
NMP/100 ml,CF,2009,6,1,6/1/2009,170,CA30
mg/L,SO4,2009,6,1,6/1/2009,120,CA10
mg/L,SO4,2009,6,1,6/1/2009,105,CA30
mg/L,SO4,2009,6,1,6/1/2009,104,CA40
mg/L,SO4,2009,6,1,6/1/2009,102,CA50
mg/L,SO4,2009,6,1,6/1/2009,97,CL30
mg/L,SO4,2009,6,1,6/1/2009,95,CA60
mg/L,SO4,2009,6,1,6/1/2009,95,LC10
mg/L,SST,2009,6,1,6/1/2009,94,CA30
uS/cm,Cond,2009,6,1,6/1/2009,93.3,CL10
mg/L,SO4,2009,6,1,6/1/2009,93,CA20
mg/L,SST,2009,6,1,6/1/2009,81,CA10
mg/L,CL-,2009,6,1,6/1/2009,64.95,LC10
mg/L,CL-,2009,6,1,6/1/2009,64.26,CA10
mg/L,SO4,2009,6,1,6/1/2009,57,ZA10
mg/L,CL-,2009,6,1,6/1/2009,55.18,CA30
mg/L,CL-,2009,6,1,6/1/2009,53.08,CA40
mg/L,SST,2009,6,1,6/1/2009,48.5,LC10
mg/L,CL-,2009,6,1,6/1/2009,47.49,CA20
mg/L,SST,2009,6,1,6/1/2009,42.3,CA20
mg/L,CL-,2009,6,1,6/1/2009,39.11,CA50
mg/L,CL-,2009,6,1,6/1/2009,37.02,CA60
mg/L,CL-,2009,6,1,6/1/2009,37.02,CL30
mg/L,SST,2009,6,1,6/1/2009,31.2,CA40
mg/L,SST,2009,6,1,6/1/2009,27.7,CA60
mg/L,SST,2009,6,1,6/1/2009,25.8,CA50
mg/L,CL-,2009,6,1,6/1/2009,18.16,ZA10
mg/L,SST,2009,6,1,6/1/2009,18.1,CL30
mg/L,DBO5,2009,6,1,6/1/2009,14.6,LC10
mg/L,O Dis.,2009,6,1,6/1/2009,12.1,CA10
mg/L,O Dis.,2009,6,1,6/1/2009,11.7,CA30
mg/L,O Dis.,2009,6,1,6/1/2009,11.6,CA20
mg/L,O Dis.,2009,6,1,6/1/2009,11.4,CA40
mg/L,SO4,2009,6,1,6/1/2009,11,CL10
mg/L,O Dis.,2009,6,1,6/1/2009,10.7,CA50
mg/L,O Dis.,2009,6,1,6/1/2009,10.4,CA60
mg/L,O Dis.,2009,6,1,6/1/2009,10.1,CL10
mg/L,O Dis.,2009,6,1,6/1/2009,9.9,CL30
mg/L,AyG,2009,6,1,6/1/2009,9.8,CA30
mg/L,O Dis.,2009,6,1,6/1/2009,8.9,ZA10
Unid.ph,pH,2009,6,1,6/1/2009,8.1,CA30
Unid.ph,pH,2009,6,1,6/1/2009,7.9,CA50
Unid.ph,pH,2009,6,1,6/1/2009,7.9,CA60
Unid.ph,pH,2009,6,1,6/1/2009,7.8,CL30
mg/L,O Dis.,2009,6,1,6/1/2009,7.8,LC10
Unid.ph,pH,2009,6,1,6/1/2009,7.7,CA10
Unid.ph,pH,2009,6,1,6/1/2009,7.6,CL10
Unid.ph,pH,2009,6,1,6/1/2009,7.6,ZA10
mg/L,DBO5,2009,6,1,6/1/2009,7.5,CA50
mg/L,DBO5,2009,6,1,6/1/2009,7.5,CA60
Unid.ph,pH,2009,6,1,6/1/2009,7.3,CA40
Unid.ph,pH,2009,6,1,6/1/2009,7.1,LC10
mg/L,AyG,2009,6,1,6/1/2009,5,CA20
mg/L,AyG,2009,6,1,6/1/2009,5,CA40
mg/L,AyG,2009,6,1,6/1/2009,5,CA50
mg/L,AyG,2009,6,1,6/1/2009,5,CA60
mg/L,SST,2009,6,1,6/1/2009,5,CL10
mg/L,AyG,2009,6,1,6/1/2009,5,CL30
mg/L,AyG,2009,6,1,6/1/2009,5,LC10
mg/L,AyG,2009,6,1,6/1/2009,5,ZA10
mg/L,SST,2009,6,1,6/1/2009,5,ZA10
mg/L,N-NH4,2009,6,1,6/1/2009,4.581111111,LC10
mg/L,Al,2009,6,1,6/1/2009,3.55,CA10
mg/L,CL-,2009,6,1,6/1/2009,3.49,CL10
mg/L,Fe,2009,6,1,6/1/2009,3.29,CA10
mg/L,Fe,2009,6,1,6/1/2009,3.24,CA30
mg/L,Al,2009,6,1,6/1/2009,3.1,CA30
NMP/100 ml,CF,2009,6,1,6/1/2009,2,CA10
mg/L,DBO5,2009,6,1,6/1/2009,2,CA10
mg/L,DBO5,2009,6,1,6/1/2009,2,CA20
mg/L,DBO5,2009,6,1,6/1/2009,2,CA30
mg/L,DBO5,2009,6,1,6/1/2009,2,CA40
NMP/100 ml,CF,2009,6,1,6/1/2009,2,CL10
mg/L,DBO5,2009,6,1,6/1/2009,2,CL30
mg/L,DBO5,2009,6,1,6/1/2009,2,ZA10
mg/L,Al,2009,6,1,6/1/2009,1.61,CA20
mg/L,Fe,2009,6,1,6/1/2009,1.42,LC10
mg/L,Al,2009,6,1,6/1/2009,1.33,CA40
mg/L,Fe,2009,6,1,6/1/2009,1.31,CA20
mg/L,Al,2009,6,1,6/1/2009,1.3,LC10
mg/L,Fe,2009,6,1,6/1/2009,1.29,CA40
mg/L,Fe,2009,6,1,6/1/2009,1.2,CA60
mg/L,Fe,2009,6,1,6/1/2009,1.14,CA50
mg/L,Al,2009,6,1,6/1/2009,1.13,CA60
mg/L,Al,2009,6,1,6/1/2009,1.09,CA50
mg/L,Fe,2009,6,1,6/1/2009,0.68,CL30
mg/L,Al,2009,6,1,6/1/2009,0.52,CL30
mg/L,N-NH4,2009,6,1,6/1/2009,0.381111111,CA40
mg/L,N-NO2,2009,6,1,6/1/2009,0.290956522,LC10
mg/L,Fe,2009,6,1,6/1/2009,0.28,ZA10
mg/L,N-NH4,2009,6,1,6/1/2009,0.202222222,CA50
mg/L,N-NH4,2009,6,1,6/1/2009,0.202222222,CA60
mg/L,N-NH4,2009,6,1,6/1/2009,0.155555556,CA20
mg/L,Mn,2009,6,1,6/1/2009,0.14,CA30
mg/L,Mn,2009,6,1,6/1/2009,0.13,CA10
mg/L,Mn,2009,6,1,6/1/2009,0.12,LC10
mg/L,N-NH4,2009,6,1,6/1/2009,0.085555556,CA30
mg/L,Fe,2009,6,1,6/1/2009,0.08,CL10
mg/L,Mn,2009,6,1,6/1/2009,0.06,CA20
mg/L,Cu,2009,6,1,6/1/2009,0.06,LC10
mg/L,Cu,2009,6,1,6/1/2009,0.05,CA30
mg/L,Mn,2009,6,1,6/1/2009,0.05,CA40
mg/L,Mn,2009,6,1,6/1/2009,0.05,CA60
mg/L,N-NO2,2009,6,1,6/1/2009,0.046565217,CA40
mg/L,Mn,2009,6,1,6/1/2009,0.04,CA50
mg/L,N-NH4,2009,6,1,6/1/2009,0.038888889,CL30
mg/L,N-NO2,2009,6,1,6/1/2009,0.03773913,ZA10
mg/L,N-NO2,2009,6,1,6/1/2009,0.033782609,CA60
mg/L,Cu,2009,6,1,6/1/2009,0.03,CA20
mg/L,Cu,2009,6,1,6/1/2009,0.03,CA50
mg/L,Cu,2009,6,1,6/1/2009,0.03,CA60
mg/L,Cu,2009,6,1,6/1/2009,0.03,CL10
mg/L,Cu,2009,6,1,6/1/2009,0.03,CL30
mg/L,Mn,2009,6,1,6/1/2009,0.03,CL30
mg/L,Zn,2009,6,1,6/1/2009,0.03,LC10
mg/L,Cu,2009,6,1,6/1/2009,0.03,ZA10
mg/L,Cu,2009,6,1,6/1/2009,0.03,CA10
mg/L,As,2009,6,1,6/1/2009,0.0275,CA10
mg/L,As,2009,6,1,6/1/2009,24,CA30
mg/L,N-NO2,2009,6,1,6/1/2009,0.023130435,CA50
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA10
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA20
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA30
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA40
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA50
mg/L,Zn,2009,6,1,6/1/2009,0.02,CA60
mg/L,Mn,2009,6,1,6/1/2009,0.02,CL10
mg/L,Zn,2009,6,1,6/1/2009,0.02,CL10
mg/L,Zn,2009,6,1,6/1/2009,0.02,CL30
mg/L,Mn,2009,6,1,6/1/2009,0.02,ZA10
mg/L,As,2009,6,1,6/1/2009,17,CA20
mg/L,As,2009,6,1,6/1/2009,0.0163,CA40
mg/L,As,2009,6,1,6/1/2009,0.0096,CA50
mg/L,As,2009,6,1,6/1/2009,0.0096,LC10
mg/L,N-NO2,2009,6,1,6/1/2009,0.008826087,CL30
mg/L,Mo,2009,6,1,6/1/2009,0.00872,CA10
mg/L,As,2009,6,1,6/1/2009,0.0076,CA60
mg/L,N-NO2,2009,6,1,6/1/2009,7,CA30
mg/L,Mo,2009,6,1,6/1/2009,0.00623,CA40
mg/L,As,2009,6,1,6/1/2009,0.0058,CL30
mg/L,Mo,2009,6,1,6/1/2009,0.00576,CA20
mg/L,Mo,2009,6,1,6/1/2009,0.00536,CA30
mg/L,As,2009,6,1,6/1/2009,0.0046,CL10
mg/L,N-NO2,2009,6,1,6/1/2009,0.004565217,CA20
mg/L,Mo,2009,6,1,6/1/2009,0.00435,CL10
mg/L,Mo,2009,6,1,6/1/2009,0.00373,LC10
mg/L,Mo,2009,6,1,6/1/2009,0.00361,CA60
mg/L,Mo,2009,6,1,6/1/2009,3,CA50
mg/L,Mo,2009,6,1,6/1/2009,3,CL30
NMP/100 ml,CF,2009,3,18,3/18/2009,2200,TI20
NMP/100 ml,CF,2009,3,18,3/18/2009,1700,TI30
NMP/100 ml,CF,2009,3,18,3/18/2009,700,CH20
NMP/100 ml,CF,2009,3,18,3/18/2009,500,CL10-ti
uS/cm,Cond,2009,3,18,3/18/2009,409,CH10
uS/cm,Cond,2009,3,18,3/18/2009,396,TI30
uS/cm,Cond,2009,3,18,3/18/2009,337,CH20
NMP/100 ml,CF,2009,3,18,3/18/2009,300,TI10
uS/cm,Cond,2009,3,18,3/18/2009,296,TI20
uS/cm,Cond,2009,3,18,3/18/2009,223,TI10
NMP/100 ml,CF,2009,3,18,3/18/2009,170,CH10
uS/cm,Cond,2009,3,18,3/18/2009,167,CL10-ti
mg/L,SST,2009,3,18,3/18/2009,167,TI10
mg/L,SST,2009,3,18,3/18/2009,116,TI30
mg/L,SO4,2009,3,18,3/18/2009,76,CH10
mg/L,SO4,2009,3,18,3/18/2009,58,TI10
mg/L,SO4,2009,3,18,3/18/2009,57,TI30
mg/L,SO4,2009,3,18,3/18/2009,56,TI20
mg/L,SO4,2009,3,18,3/18/2009,49,CH20
mg/L,CL-,2009,3,18,3/18/2009,39.53,CH10
mg/L,SST,2009,3,18,3/18/2009,26.2,CH20
mg/L,SO4,2009,3,18,3/18/2009,23,CL10-ti
mg/L,SST,2009,3,18,3/18/2009,19.2,TI20
mg/L,CL-,2009,3,18,3/18/2009,18.09,TI30
mg/L,CL-,2009,3,18,3/18/2009,16.08,CH20
mg/L,CL-,2009,3,18,3/18/2009,11.39,TI10
mg/L,CL-,2009,3,18,3/18/2009,10.72,TI20
mg/L,O Dis.,2009,3,18,3/18/2009,10.6,TI10
mg/L,O Dis.,2009,3,18,3/18/2009,10.3,TI20
mg/L,O Dis.,2009,3,18,3/18/2009,9.6,CH20
mg/L,O Dis.,2009,3,18,3/18/2009,9.4,TI30
mg/L,O Dis.,2009,3,18,3/18/2009,9.3,CH10
mg/L,O Dis.,2009,3,18,3/18/2009,9,CL10-ti
Unid.ph,pH,2009,3,18,3/18/2009,8,TI20
Unid.ph,pH,2009,3,18,3/18/2009,7.9,TI30
mg/L,Fe,2009,3,18,3/18/2009,7.86,TI10
Unid.ph,pH,2009,3,18,3/18/2009,7.8,CH20
Unid.ph,pH,2009,3,18,3/18/2009,7.5,CL10-ti
Unid.ph,pH,2009,3,18,3/18/2009,7.2,CH10
Unid.ph,pH,2009,3,18,3/18/2009,7.1,TI10
mg/L,SST,2009,3,18,3/18/2009,5.6,CL10-ti
mg/L,AyG,2009,3,18,3/18/2009,5,CH10
mg/L,SST,2009,3,18,3/18/2009,5,CH10
mg/L,AyG,2009,3,18,3/18/2009,5,CH20
mg/L,AyG,2009,3,18,3/18/2009,5,CL10-ti
mg/L,AyG,2009,3,18,3/18/2009,5,TI10
mg/L,AyG,2009,3,18,3/18/2009,5,TI20
mg/L,AyG,2009,3,18,3/18/2009,5,TI30
mg/L,Al,2009,3,18,3/18/2009,4.76,TI10
mg/L,CL-,2009,3,18,3/18/2009,2.68,CL10-ti
mg/L,DBO5,2009,3,18,3/18/2009,2,CH10
mg/L,DBO5,2009,3,18,3/18/2009,2,CH20
mg/L,DBO5,2009,3,18,3/18/2009,2,CL10-ti
mg/L,DBO5,2009,3,18,3/18/2009,2,TI10
mg/L,DBO5,2009,3,18,3/18/2009,2,TI20
mg/L,DBO5,2009,3,18,3/18/2009,2,TI30
mg/L,Al,2009,3,18,3/18/2009,0.86,CH20
mg/L,Al,2009,3,18,3/18/2009,0.8,TI20
mg/L,Fe,2009,3,18,3/18/2009,0.76,CH20
mg/L,Fe,2009,3,18,3/18/2009,0.65,TI20
mg/L,Al,2009,3,18,3/18/2009,0.64,TI30
mg/L,Fe,2009,3,18,3/18/2009,0.61,TI30
mg/L,N-NH4,2009,3,18,3/18/2009,0.435555556,TI20
mg/L,Fe,2009,3,18,3/18/2009,0.22,CL10-ti
mg/L,Mn,2009,3,18,3/18/2009,0.21,TI10
mg/L,Al,2009,3,18,3/18/2009,0.18,CL10-ti
mg/L,Al,2009,3,18,3/18/2009,0.13,CH10
mg/L,N-NH4,2009,3,18,3/18/2009,0.108888889,CL10-ti
mg/L,N-NH4,2009,3,18,3/18/2009,0.085555556,CH20
mg/L,Fe,2009,3,18,3/18/2009,0.08,CH10
mg/L,N-NH4,2009,3,18,3/18/2009,0.077777778,CH10
mg/L,Mn,2009,3,18,3/18/2009,0.07,TI30
mg/L,Mn,2009,3,18,3/18/2009,0.06,CH20
mg/L,N-NH4,2009,3,18,3/18/2009,0.054444444,TI30
mg/L,Cu,2009,3,18,3/18/2009,0.04,TI10
mg/L,Cu,2009,3,18,3/18/2009,0.03,CH10
mg/L,Cu,2009,3,18,3/18/2009,0.03,CH20
mg/L,Cu,2009,3,18,3/18/2009,0.03,CL10-ti
mg/L,Mn,2009,3,18,3/18/2009,0.03,CL10-ti
mg/L,Cu,2009,3,18,3/18/2009,0.03,TI20
mg/L,Mn,2009,3,18,3/18/2009,0.03,TI20
mg/L,Cu,2009,3,18,3/18/2009,0.03,TI30
mg/L,N-NH4,2009,3,18,3/18/2009,0.023333333,TI10
mg/L,Mn,2009,3,18,3/18/2009,0.02,CH10
mg/L,N-NO2,2009,3,18,3/18/2009,0.006086957,CH20
mg/L,N-NO2,2009,3,18,3/18/2009,0.004565217,CH10
mg/L,N-NO2,2009,3,18,3/18/2009,0.004565217,CL10-ti
mg/L,N-NO2,2009,3,18,3/18/2009,0.004565217,TI10
mg/L,N-NO2,2009,3,18,3/18/2009,0.004565217,TI20
mg/L,N-NO2,2009,3,18,3/18/2009,0.004565217,TI30
NMP/100 ml,CF,2009,3,17,3/17/2009,1600000,RI10
NMP/100 ml,CF,2009,3,17,3/17/2009,11000,AV10
NMP/100 ml,CF,2009,3,17,3/17/2009,11000,CL30
uS/cm,Cond,2009,3,17,3/17/2009,504,CL30
NMP/100 ml,CF,2009,3,17,3/17/2009,500,ZA10
uS/cm,Cond,2009,3,17,3/17/2009,470,RI10
uS/cm,Cond,2009,3,17,3/17/2009,448,ZA10
uS/cm,Cond,2009,3,17,3/17/2009,334,AV10
uS/cm,Cond,2009,3,17,3/17/2009,101,CL20
uS/cm,Cond,2009,3,17,3/17/2009,74.3,CL10
mg/L,SO4,2009,3,17,3/17/2009,68,CL30
mg/L,SO4,2009,3,17,3/17/2009,60,RI10
mg/L,SO4,2009,3,17,3/17/2009,59,ZA10
mg/L,SO4,2009,3,17,3/17/2009,51,AV10
mg/L,SST,2009,3,17,3/17/2009,40.3,CL30
mg/L,SST,2009,3,17,3/17/2009,34.7,RI10
mg/L,CL-,2009,3,17,3/17/2009,34.17,CL30
mg/L,SST,2009,3,17,3/17/2009,32.1,AV10
NMP/100 ml,CF,2009,3,17,3/17/2009,30,CL10
NMP/100 ml,CF,2009,3,17,3/17/2009,30,CL20
mg/L,CL-,2009,3,17,3/17/2009,26.13,RI10
mg/L,CL-,2009,3,17,3/17/2009,22.11,ZA10
mg/L,CL-,2009,3,17,3/17/2009,12.73,AV10
mg/L,SST,2009,3,17,3/17/2009,10.6,ZA10
mg/L,O Dis.,2009,3,17,3/17/2009,10.2,CL20
mg/L,SO4,2009,3,17,3/17/2009,10,CL10
mg/L,O Dis.,2009,3,17,3/17/2009,9.2,AV10
mg/L,O Dis.,2009,3,17,3/17/2009,9.2,CL30
mg/L,O Dis.,2009,3,17,3/17/2009,8.7,CL10
mg/L,O Dis.,2009,3,17,3/17/2009,7.8,RI10
mg/L,O Dis.,2009,3,17,3/17/2009,7.2,ZA10
Unid.ph,pH,2009,3,17,3/17/2009,7,AV10
Unid.ph,pH,2009,3,17,3/17/2009,6.9,CL10
Unid.ph,pH,2009,3,17,3/17/2009,6.9,CL20
Unid.ph,pH,2009,3,17,3/17/2009,6.9,RI10
Unid.ph,pH,2009,3,17,3/17/2009,6.8,ZA10
Unid.ph,pH,2009,3,17,3/17/2009,6.3,CL30
mg/L,AyG,2009,3,17,3/17/2009,5,AV10
mg/L,SST,2009,3,17,3/17/2009,5,CL10
mg/L,AyG,2009,3,17,3/17/2009,5,CL20
mg/L,AyG,2009,3,17,3/17/2009,5,CL30
mg/L,AyG,2009,3,17,3/17/2009,5,RI10
mg/L,AyG,2009,3,17,3/17/2009,5,ZA10
mg/L,CL-,2009,3,17,3/17/2009,2.68,CL10
mg/L,DBO5,2009,3,17,3/17/2009,2.4,RI10
mg/L,DBO5,2009,3,17,3/17/2009,2,AV10
mg/L,DBO5,2009,3,17,3/17/2009,2,CL30
mg/L,DBO5,2009,3,17,3/17/2009,2,ZA10
mg/L,Al,2009,3,17,3/17/2009,1.97,RI10
mg/L,Al,2009,3,17,3/17/2009,1.78,CL30
mg/L,Fe,2009,3,17,3/17/2009,1.54,CL30
mg/L,Al,2009,3,17,3/17/2009,1.18,AV10
mg/L,Fe,2009,3,17,3/17/2009,0.98,RI10
mg/L,Fe,2009,3,17,3/17/2009,0.96,AV10
mg/L,Fe,2009,3,17,3/17/2009,0.34,ZA10
mg/L,Al,2009,3,17,3/17/2009,0.33,ZA10
mg/L,Mn,2009,3,17,3/17/2009,0.08,RI10
mg/L,N-NH4,2009,3,17,3/17/2009,0.077777778,CL30
mg/L,Mn,2009,3,17,3/17/2009,0.05,AV10
mg/L,Fe,2009,3,17,3/17/2009,0.05,CL10
mg/L,Mn,2009,3,17,3/17/2009,0.05,CL30
mg/L,Al,2009,3,17,3/17/2009,0.04,CL10
mg/L,Cu,2009,3,17,3/17/2009,0.03,AV10
mg/L,Cu,2009,3,17,3/17/2009,0.03,CL10
mg/L,Cu,2009,3,17,3/17/2009,0.03,CL30
mg/L,Cu,2009,3,17,3/17/2009,0.03,RI10
